id,category,dimension,sentence,emotion
1702,彩电,服务,售后还是不错的,好评
1703,彩电,服务,客服很给力,好评
1704,彩电,服务,售后没话说,好评
1705,彩电,服务,售后客服态度很好,好评
1706,彩电,服务,售后服务太差劲,差评
1707,彩电,服务,客服很不错,好评
1708,彩电,服务,售后非常好,好评
1709,彩电,服务,售后很热情,好评
1710,彩电,服务,售后有保障,好评
1711,彩电,服务,售后特别好,好评
1712,彩电,服务,客服热心,好评
1713,彩电,服务,售后比较好,中评
1714,彩电,服务,老板点赞,好评
1715,彩电,服务,售后差,差评
1716,彩电,服务,客服非常不错,好评
1717,彩电,服务,售后更好,好评
1718,彩电,服务,售后不咋地,差评
1719,彩电,服务,售后太差劲,差评
1720,彩电,服务,客服很细心,好评
1721,彩电,服务,商家很负责任,好评
1722,彩电,服务,售后服务杠杠的,好评
1723,彩电,服务,售后很到位,好评
1724,彩电,服务,售后专业,好评
1725,彩电,服务,售后相当好,好评
1726,彩电,服务,售后服务不到位,差评
1727,彩电,服务,售后很差,差评
1728,彩电,服务,售后一如既往,好评
1729,彩电,服务,售后跟不上,中评
1730,彩电,服务,售后态度非常差,差评
1731,彩电,服务,售后不好,差评
1732,彩电,服务,售后服务棒,好评
1733,彩电,服务,售后太差了,差评
1734,彩电,服务,售后有点问题,中评
1735,彩电,服务,售后比较给力,中评
1736,彩电,服务,售后满意,好评
1737,彩电,服务,老板很喜欢,好评
1738,彩电,服务,售后服务不怎么好,中评
1739,彩电,服务,售后不怎么好,中评
1740,彩电,服务,客服差评,差评
1741,彩电,服务,售后很及时,好评
1742,彩电,服务,客服很专业,好评
1743,彩电,服务,售后态度很差,差评
1744,彩电,服务,售后差劲,差评
1745,彩电,服务,售后真心不错,好评
1746,彩电,服务,售后迅速,好评
1747,彩电,服务,售后服务没话说,好评
1748,彩电,服务,客服不怎么样,中评
1749,彩电,服务,客服很负责,好评
1750,彩电,服务,售后还行,中评
1751,彩电,服务,售后很负责,好评
1752,彩电,服务,售后很不满意,差评
1753,彩电,服务,售后速度,好评
1754,彩电,服务,售后值得称赞,好评
1755,彩电,服务,售后非常棒,好评
1756,彩电,服务,客服认真负责,好评
1757,彩电,服务,售后态度不太好,中评
1758,彩电,服务,售后非常不错,好评
1759,彩电,服务,商家不给力,差评
1760,彩电,服务,售后很棒,好评
1761,彩电,服务,售后有问题,差评
1762,彩电,服务,售后服务没得说,好评
1763,彩电,服务,客服还是不错的,好评
1764,彩电,服务,客服还是很好的,好评
1765,彩电,服务,售后快捷,好评
1766,彩电,服务,售后棒,好评
1767,彩电,服务,就是处理速度有点慢,中评
1768,彩电,服务,售后都很专业,好评
1769,彩电,服务,售后服务方面能真正经受得起考验,好评
1770,彩电,服务,售后真的很到位,好评
1771,彩电,服务,服务各方面都好,好评
1772,彩电,服务,售后很好,好评
1773,彩电,服务,售后服务挺好,好评
1774,彩电,服务,售后好,好评
1775,彩电,服务,态度好,好评
1776,彩电,服务,售后很给力,好评
1777,彩电,服务,服务也很好,好评
1778,彩电,服务,售后很给力,好评
1779,彩电,服务,售后好,好评
1780,彩电,服务,态度好,好评
1781,彩电,服务,售后很给力,好评
1782,彩电,服务,售后好,好评
1783,彩电,服务,态度好,好评
1784,彩电,服务,售后很给力,好评
1785,彩电,服务,服务也好,好评
1786,彩电,服务,售后很好,好评
1787,彩电,服务,服务也很好,好评
1788,彩电,服务,服务很好,好评
1789,彩电,服务,服务也到位,好评
1790,彩电,服务,售后很好,好评
1791,彩电,服务,服务也很好,好评
1792,彩电,服务,服务也很好,好评
1793,彩电,服务,服务也很好,好评
1794,彩电,服务,售后很给力,好评
1795,彩电,服务,服务也到位,好评
1796,彩电,服务,售后很好,好评
1797,彩电,服务,服务也很好,好评
1798,彩电,服务,服务也很好,好评
1799,彩电,服务,售后很好,好评
1800,彩电,服务,售后很好,好评
1801,彩电,服务,服务也到位,好评
1802,彩电,服务,售后很好,好评
1803,彩电,服务,售后服务很好,好评
1804,彩电,服务,售后服务好,好评
1805,彩电,服务,售后很好,好评
1806,彩电,服务,售后很好,好评
1807,彩电,服务,售后很好,好评
1808,彩电,服务,态度好,好评
1809,彩电,服务,服务也很好,好评
1810,彩电,服务,售后很好,好评
1811,彩电,服务,售后很好,好评
1812,彩电,服务,服务也很好,好评
1813,彩电,服务,售后服务也很好,好评
1814,彩电,服务,售后好,好评
1815,彩电,服务,售后好,好评
1816,彩电,服务,售后好,好评
1817,彩电,服务,服务也很到位,好评
1818,彩电,服务,售后很好,好评
1819,彩电,服务,服务也很好,好评
1820,彩电,服务,售后也好,好评
1821,彩电,服务,态度好,好评
1822,彩电,服务,服务也好,好评
1823,彩电,服务,东西很不错,好评
1824,彩电,服务,东西很不错,好评
1825,彩电,服务,售后服务也很好,好评
1826,彩电,服务,售后好,好评
1827,彩电,服务,售后服务也好,好评
1828,彩电,服务,售后服务也好,好评
1829,彩电,服务,售后也不错,好评
1830,彩电,服务,售后服务一般,中评
1831,彩电,服务,售后服务也很好,好评
1832,彩电,服务,售后好,好评
1833,彩电,服务,态度好,好评
1834,彩电,服务,服务一流,好评
1835,彩电,服务,售后还是比较给力,中评
1836,彩电,服务,态度好,好评
1837,彩电,服务,售后态度不错,好评
1838,彩电,服务,售后好,好评
1839,彩电,服务,售后好,好评
1840,彩电,服务,售后好,好评
1841,彩电,服务,售后很好,好评
1842,彩电,服务,京东服务很好,好评
1843,彩电,服务,售后态度不错,好评
1844,彩电,服务,售后好,好评
1845,彩电,服务,售后好,好评
1846,彩电,服务,售后好,好评
1847,彩电,服务,售后服务很好,好评
1848,彩电,服务,售后服务很好,好评
1849,彩电,服务,售后服务一般,中评
1850,彩电,服务,售后服务很好,好评
1851,彩电,服务,售后也很好,好评
1852,彩电,服务,售后服务很好,好评
1853,彩电,服务,售后服务很好,好评
1854,彩电,服务,售后不好,差评
1855,彩电,服务,售后服务很好,好评
1856,彩电,服务,售后也很好,好评
1857,彩电,服务,售后服务很好,好评
1858,彩电,服务,售后服务很好,好评
1859,彩电,服务,售后方便,好评
1860,彩电,服务,服务也很好,好评
1861,彩电,服务,售后很好,好评
1862,彩电,服务,售后服务挺好,好评
1863,彩电,服务,售后好,好评
1864,彩电,服务,态度好,好评
1865,彩电,服务,服务也好,好评
1866,彩电,服务,售后好,好评
1867,彩电,服务,售后服务也好,好评
1868,彩电,服务,售后服务也好,好评
1869,彩电,服务,售后也不错,好评
1870,彩电,服务,售后好,好评
1871,彩电,服务,态度好,好评
1872,彩电,服务,服务一流,好评
1873,彩电,服务,售后还是比较给力,中评
1874,彩电,服务,售后服务的态度很好,好评
1875,彩电,服务,售后服务也很好,好评
1876,彩电,服务,售后好,好评
1877,彩电,服务,售后态度很好,好评
1878,彩电,服务,服务也很好,好评
1879,彩电,服务,售后很好,好评
1880,彩电,服务,售后服务挺好,好评
1881,彩电,服务,售后好,好评
1882,彩电,服务,态度好,好评
1883,彩电,服务,服务也好,好评
1884,彩电,服务,售后好,好评
1885,彩电,服务,售后服务也好,好评
1886,彩电,服务,售后服务也好,好评
1887,彩电,服务,售后也不错,好评
1888,彩电,服务,售后好,好评
1889,彩电,服务,态度好,好评
1890,彩电,服务,服务一流,好评
1891,彩电,服务,售后还是比较给力,中评
1892,彩电,服务,售后服务的态度很好,好评
1893,彩电,服务,售后服务也很好,好评
1894,彩电,服务,售后好,好评
1895,彩电,服务,售后态度很好,好评
1896,彩电,服务,服务也很好,好评
1897,彩电,服务,售后很好,好评
1898,彩电,服务,售后服务挺好,好评
1899,彩电,服务,售后好,好评
1900,彩电,服务,态度好,好评
1901,彩电,服务,服务也很好,好评
1902,彩电,服务,态度好,好评
1903,彩电,服务,售后服务很好,好评
1904,彩电,服务,态度好,好评
1905,彩电,服务,服务也很好,好评
1906,彩电,服务,售后很好,好评
1907,彩电,服务,售后好,好评
1908,彩电,服务,售后服务也好,好评
1909,彩电,服务,售后服务也很好,好评
1910,彩电,服务,服务也很好,好评
1911,彩电,服务,售后好,好评
1912,彩电,服务,售后很好,好评
1913,彩电,服务,态度好,好评
1914,彩电,服务,售后态度不错,好评
1915,彩电,服务,服务也好,好评
1916,彩电,服务,服务一流,好评
1917,彩电,服务,售后服务非常好,好评
1918,彩电,服务,服务一流,好评
1919,彩电,服务,售后好,好评
1920,彩电,服务,服务也好,好评
1921,彩电,服务,客服也很热心,好评
1922,彩电,服务,客服也很热心,好评
1923,彩电,服务,售后也很好,好评
1924,彩电,服务,态度好,好评
1925,彩电,服务,服务也好,好评
1926,彩电,服务,服务也好,好评
1927,彩电,服务,服务也很好,好评
1928,彩电,服务,售后还是不错的,好评
1929,彩电,服务,售后服务好,好评
1930,彩电,服务,服务一流,好评
1931,彩电,服务,售后服务也好,好评
1932,彩电,服务,服务也很好,好评
1933,彩电,服务,服务也好,好评
1934,彩电,服务,售后态度很好,好评
1935,彩电,服务,服务也好,好评
1936,彩电,服务,售后好,好评
1937,彩电,服务,售后好,好评
1938,彩电,服务,售后很好,好评
1939,彩电,服务,售后服务很好,好评
1940,彩电,服务,态度好,好评
1941,彩电,服务,售后服务很好,好评
1942,彩电,服务,售后好,好评
1943,彩电,服务,服务也很好,好评
1944,彩电,服务,态度不好,差评
1945,彩电,服务,服务也很好,好评
1946,彩电,服务,服务也很好,好评
1947,彩电,服务,态度好,好评
1948,彩电,服务,售后好,好评
1949,彩电,服务,服务也好,好评
1950,彩电,服务,售后好,好评
1951,彩电,服务,售后服务也好,好评
1952,彩电,服务,售后服务也好,好评
1953,彩电,服务,售后也不错,好评
1954,彩电,服务,售后好,好评
1955,彩电,服务,态度好,好评
1956,彩电,服务,服务一流,好评
1957,彩电,服务,售后还是比较给力,中评
1958,彩电,服务,售后服务的态度很好,好评
1959,彩电,服务,服务也很好,好评
1960,彩电,服务,售后很好,好评
1961,彩电,服务,售后服务挺好,好评
1962,彩电,服务,售后服务也很好,好评
1963,彩电,服务,售后好,好评
1964,彩电,服务,售后态度很好,好评
1965,彩电,服务,售后好,好评
1966,彩电,服务,态度还好吧,中评
1967,彩电,服务,服务也好,好评
1968,彩电,服务,售后好,好评
1969,彩电,服务,售后服务也好,好评
1970,彩电,服务,售后服务也好,好评
1971,彩电,服务,售后也不错,好评
1972,彩电,服务,售后好,好评
1973,彩电,服务,态度好,好评
1974,彩电,服务,服务一流,好评
1975,彩电,服务,售后还是比较给力,中评
1976,彩电,服务,售后服务的态度很好,好评
1977,彩电,服务,服务也很好,好评
1978,彩电,服务,售后很好,好评
1979,彩电,服务,售后服务挺好,好评
1980,彩电,服务,售后服务也很好,好评
1981,彩电,服务,售后好,好评
1982,彩电,服务,售后态度很好,好评
1983,彩电,服务,售后好,好评
1984,彩电,服务,态度好,好评
1985,彩电,服务,服务一流,好评
1986,彩电,服务,售后好,好评
1987,彩电,服务,售后很给力,好评
1988,彩电,服务,售后好,好评
1989,彩电,服务,服务也好,好评
1990,彩电,服务,售后服务很好,好评
1991,彩电,服务,售后也不错,好评
1992,彩电,服务,售后服务很好,好评
1993,彩电,服务,售后好,好评
1994,彩电,服务,态度好,好评
1995,彩电,服务,售后服务好,好评
1996,彩电,服务,售后也很好,好评
1997,彩电,服务,售后也很好,好评
1998,彩电,服务,服务也很好,好评
1999,彩电,服务,售后很好,好评
2000,彩电,服务,售后服务很好,好评
2001,彩电,服务,态度好,好评
2002,彩电,服务,售后服务很好,好评
2003,彩电,服务,售后好,好评
2004,彩电,服务,售后服务好,好评
2005,彩电,服务,售后也很好,好评
2006,彩电,服务,客服也很热心,好评
2007,彩电,服务,售后也很好,好评
2008,彩电,服务,售后也很好,好评
2009,彩电,服务,售后也很好,好评
2010,彩电,服务,态度好,好评
2011,彩电,服务,态度好,好评
2012,彩电,服务,服务也好,好评
2013,彩电,服务,服务也好,好评
