sentence_id,sentence,emotion
3484,很糟糕的一次购物,差评
3485,"很糟糕的一次购物,",差评
3486,怀_淘宝和店家期骗!差评!,差评
3487,"怀疑是假货,苏宁呀你太让我失望了",差评
3488,怀疑真假产品,差评
3489,换花样欺骗顾客,差评
3490,灰常灰常差!上当了!差差差差,差评
3491,机器不好,差评
3492,机器差评,差评
3493,机器很差,差评
3494,机器实在不好,差评
3495,机器是垃圾,差评
3496,极度不满意,差评
3497,极度不满意:,差评
3498,极其嚣张,差评
3499,家里多了个垃圾,差评
3500,"假,的,非常不满意,和实体店不一样",差评
3501,假货,差评
3502,"假货!假货!这是个假货,",差评
3503,假货。,差评
3504,坚决给差评!,差评
3505,简直就是个烂货,差评
3506,简直就是垃圾,差评
3507,简直就一垃圾,差评
3508,简直就一垃圾。,差评
3509,简直垃圾,差评
3510,简直垃圾透了,差评
3511,简直无语了,差评
3512,觉得不是很理想,差评
3513,觉得京东的货品好垃圾,差评
3514,"结果就问题不断了,真的很无语",差评
3515,结果是很让人失望,差评
3516,京东就是垃圾垃圾垃圾垃圾滴干活,差评
3517,京东买的第一个垃圾!,差评
3518,"京东买的一件最差的东西,",差评
3519,"京东上买的最垃圾的一个东西,",差评
3520,"京东太让人失望了,越来越差。",差评
3521,京东越来越差劲了,差评
3522,京东真垃圾,差评
3523,京东自营的商品是假货,差评
3524,纠结了,差评
3525,"九阳的产品实在在垃圾了,",差评
3526,九阳太让我失望了。,差评
3527,九阳网站是个大骗,差评
3528,就差评!,差评
3529,就当自己花钱买差评,差评
3530,就当自己花钱买差评了,差评
3531,就凭这点就是差评,差评
3532,就凭这点就是差评了!,差评
3533,就是wifi连不上,差评
3534,就是安装过程中有些不满意,差评
3535,就是变相收费,差评
3536,"就是个坏的,垃圾,垃圾,垃圾",差评
3537,就是个垃圾,差评
3538,"就是个垃圾,",差评
3539,就是好郁闷,差评
3540,就是活动不怎么样,差评
3541,就是垃圾,差评
3542,"就是垃圾,",差评
3543,就是买的不满意。,差评
3544,就是我差评,差评
3545,就是物流慢的要死,差评
3546,就是一不好,差评
3547,就是一垃圾货,差评
3548,就说不满意,差评
3549,就这点不满意,差评
3550,就这个不好,差评
3551,"绝对不是正品,太垃圾了",差评
3552,绝对差评,差评
3553,绝对差评!,差评
3554,绝对差评!!!,差评
3555,"绝对差评,",差评
3556,绝对差评。,差评
3557,绝对的不满意,差评
3558,绝对的差评,差评
3559,"绝对的差评,差评,差评。",差评
3560,"绝对的差评,差评,差评。。。。。",差评
3561,"绝对的差评,差评差评,",差评
3562,看来没买错值得,差评
3563,看着不是很满意,差评
3564,可是太让人失望。,差评
3565,可是这次让人失望,差评
3566,可是这次真的让我很失望,差评
3567,可以给差评,差评
3568,"肯定是差评,",差评
3569,坑货,差评
3570,垃圾,差评
3571,垃圾 ,差评
3572,垃圾  垃圾 垃圾,差评
3573,垃圾!,差评
3574,垃圾!!垃圾,差评
3575,"垃圾!!垃圾,",差评
3576,垃圾!太垃圾!比实体店差远了 ,差评
3577,"垃圾,",差评
3578,"垃圾,独一无二的垃圾",差评
3579,"垃圾,独一无二的垃圾。",差评
3580,"垃圾,垃圾,垃圾",差评
3581,"垃圾,我够够的了",差评
3582,"垃圾,一星,",差评
3583,垃圾。,差评
3584,垃圾。垃圾,差评
3585,垃圾1号店,差评
3586,垃圾啊!,差评
3587,垃圾不是好东西,差评
3588,垃圾产品,差评
3589,"垃圾产品,",差评
3590,"垃圾产品,垃圾垃圾啦记",差评
3591,"垃圾产品,垃圾垃圾啦记!",差评
3592,"垃圾产品,谁买谁上当,实实在在垃圾,真真切切垃圾,名副其实垃圾,一句话:垃圾",差评
3593,垃圾产品垃圾产品垃圾产品就是一个垃圾产品,差评
3594,垃圾打不好,差评
3595,"垃圾到底了,垃圾,真恶心",差评
3596,垃圾的东西,差评
3597,垃圾的东西  ,差评
3598,垃圾的很,差评
3599,"垃圾的很,",差评
3600,"垃圾的要死,",差评
3601,垃圾的一次购物,差评
3602,垃圾的一次团购,差评
3603,垃圾店别丢天猫的脸,差评
3604,垃圾店铺,差评
3605,"垃圾店铺,垃圾货",差评
3606,垃圾东西,差评
3607,"垃圾东西,",差评
3608,垃圾货,差评
3609,"垃圾货,",差评
3610,垃圾京东,差评
3611,"垃圾京东,",差评
3612,垃圾京东垃圾京东垃圾京东,差评
3613,垃圾京东越来越垃圾了,差评
3614,垃圾垃圾,差评
3615,垃圾垃圾。,差评
3616,垃圾垃圾垃圾,差评
3617,"垃圾垃圾垃圾,",差评
3618,垃圾垃圾垃圾超级垃圾,差评
3619,垃圾垃圾垃圾垃圾,差评
3620,垃圾垃圾垃圾垃圾垃圾,差评
3621,"垃圾垃圾垃圾垃圾垃圾,",差评
3622,垃圾垃圾垃圾中的垃圾,差评
3623,"垃圾垃圾垃圾中的垃圾,",差评
3624,垃圾垃圾烂,差评
3625,垃圾了,差评
3626,垃圾了!!,差评
3627,垃圾卖家,差评
3628,"垃圾卖家,",差评
3629,垃圾牌子。,差评
3630,垃圾商家,差评
3631,垃圾商品,差评
3632,"垃圾商品,",差评
3633,垃圾死了,差评
3634,垃圾透了,差评
3635,"垃圾透了,",差评
3636,垃圾玩意,差评
3637,垃圾玩意!,差评
3638,垃圾玩意绝不再买,差评
3639,垃圾中的极品,差评
3640,"垃圾中的极品,",差评
3641,垃圾中的垃圾,差评
3642,"垃圾中的垃圾,",差评
3643,"垃圾中的垃圾,用了两次就不能用了,第一次买到这么坑的东西",差评
3644,垃圾中的战斗机,差评
3645,垃圾中的战斗机、垃圾VIP中的VIP ,差评
3646,垃圾中极品,差评
3647,烂。非常烂 ,差评
3648,"烂的,假货,",差评
3649,"烂的,假货,一次性的",差评
3650,烂货,差评
3651,"烂货,",差评
3652,浪费了无数电话费与感情,差评
3653,老公说是假货,差评
3654,"老婆不是很喜欢,",差评
3655,连温度都没有标,差评
3656,两个问题让人很不满意!,差评
3657,两个字垃圾产品,差评
3658,"劣质产品,太差劲了",差评
3659,"劣质产品,太差劲了,",差评
3660,妈妈很失望,差评
3661,买错了,差评
3662,买的很郁闷,差评
3663,买假了!郁闷!,差评
3664,买了绝绝对对的后悔!,差评
3665,买了这么多东西没像这次这么垃圾,差评
3666,买了真后悔,差评
3667,买上当了,差评
3668,买时慎重。,差评
3669,卖的什么东西,差评
3670,卖家不给发顺丰,差评
3671,没买过美的这么差的产品,差评
3672,没那么好,差评
3673,没让我失望。,差评
3674,没想到还是不理想,差评
3675,没想到这辈子第一次发差评,差评
3676,没想到这辈子第一次发差评是在京东上,差评
3677,没想象中好,差评
3678,没想象中好。,差评
3679,没有第一次买的好,差评
3680,没有上次买的好,差评
3681,没有失望,差评
3682,没有说的那么好,差评
3683,没有想到这么垃圾的卖家,差评
3684,"没有想到这么垃圾的卖家,",差评
3685,没有想象的好,差评
3686,"没有想象的好,",差评
3687,没有想象中的好,差评
3688,没有想象中的好!,差评
3689,"没有想象中的好,",差评
3690,"没有想象中的好,失望",差评
3691,没有想象中的好。,差评
3692,"没有想象中的惊喜,",差评
3693,没有想象中的那么好,差评
3694,没有想象中的那么好!,差评
3695,"没有想象中的那么好,",差评
3696,没有想象中的那么好。,差评
3697,没有想象中好,差评
3698,没有想象中好!,差评
3699,"没有想象中好,",差评
3700,没有想象中好。,差评
3701,没有想象中那么好,差评
3702,没有想象中那么好!,差评
3703,"没有想象中那么好,",差评
3704,没有想象中那么好。,差评
3705,没有想像中好,差评
3706,"没有想像中好,",差评
3707,"没有想像中好,不太满意",差评
3708,没有想像中好。,差评
3709,没有信誉的卖家,差评
3710,没预期的好,差评
3711,美的的东西就这么垃圾,差评
3712,美的的东西就这么垃圾吗,差评
3713,"美的的东西太垃圾了,",差评
3714,美的的东西真的很垃圾。,差评
3715,美的垃圾,差评
3716,美的垃圾。,差评
3717,免费挂个机子还要等几天,差评
3718,勉强给个差评吧!,差评
3719,明显的欺骗消费者,差评
3720,明显期骗消费者,差评
3721,明显期骗消费者!,差评
3722,明显是欺骗消费者,差评
3723,明显有欺骗行为嘛,差评
3724,明显有欺骗行为嘛!,差评
3725,能差评的话一定给差评,差评
3726,配件那么贵,差评
3727,配件太劣,差评
3728,骗人的,差评
3729,骗人的、上当了。,差评
3730,"骗子,垃圾",差评
3731,骗子卖家 ,差评
3732,破垃圾破垃圾 破垃圾,差评
3733,破垃圾破垃圾 破垃圾 ,差评
3734,欺骗的商家,差评
3735,欺骗就是欺骗,差评
3736,欺骗客户,差评
3737,欺骗老百姓不得好死!,差评
3738,欺骗消费者,差评
3739,欺骗消费者!,差评
3740,欺骗消费者。,差评
3741,欺骗消费者的,差评
3742,欺诈行为,差评
3743,欺诈消费者,差评
3744,其他的不怎么样。,差评
3745,其他的都还好,差评
3746,其它得不怎样,差评
3747,强烈差评,差评
3748,强烈差评。,差评
3749,请大家不要上当了。,差评
3750,全部失望 差,差评
3751,全部失望 差评,差评
3752,全是渣上当了,差评
3753,却这么垃圾,差评
3754,确实感到失望,差评
3755,确实感到失望!,差评
3756,让人很失望,差评
3757,让人失望!,差评
3758,让人无语啊,差评
3759,让人无语的卖家,差评
3760,让我非常的失望,差评
3761,让我更失望,差评
3762,让我很无语,差评
3763,让我很无语!,差评
3764,让我太失望了。,差评
3765,让我折腾得半死。,差评
3766,人生第一次差评,差评
3767,"人生第一次差评,",差评
3768,人生第一次差评就给你了老板,差评
3769,伤心,差评
3770,商家存在严重欺骗行,差评
3771,商品不好,差评
3772,"商品不满意,",差评
3773,商品不怎么样,差评
3774,商品很差劲,差评
3775,商品垃圾,差评
3776,"商品垃圾,",差评
3777,"商品太差,",差评
3778,上当了,差评
3779,上当了。,差评
3780,少了一个配件,差评
3781,"什么东西, 太让人失望了",差评
3782,什么东西。垃圾。。。。,差评
3783,什么都要收钱,差评
3784,"什么垃圾产品,",差评
3785,什么垃圾玩意,差评
3786,"什么垃圾玩意,",差评
3787,"什么破东西,",差评
3788,什么破机子,差评
3789,什么破机子。垃圾,差评
3790,什么破烂货,差评
3791,"什么破烂货,",差评
3792,"什么破烂货,商家分明就是骗子,太差了",差评
3793,什么破玩意,差评
3794,什么破玩意啊,差评
3795,什么破玩意啊!,差评
3796,什么破玩意儿,差评
3797,"生平第一次差评,无语了",差评
3798,失败,差评
3799,"失败,",差评
3800,"失败的购物,",差评
3801,失败的一次购物,差评
3802,"失败的一次购物,",差评
3803,更不会送乡下了,差评
3804,东东老爸说还可以,中评
3805,两个字,中评
3806,三个字,中评
3807,4个档位,中评
3808,亏得她,中评
3809,让我的难题瞬间得以解决,中评
3810,必须赞,好评
3811,123456789,中评
3812,要另购,差评
3813,为老公点赞\(___)/,好评
3814,不好意思了,中评
3815,不过还没开机,中评
3816,外出才回来,中评
3817,评价晚了点,中评
3818,测试了一下还不错,好评
3819,物品可以的,中评
3820,评价给5分,好评
3821,使用了几天后再作评价,中评
3822,装上后继续补上,中评
3823,用着跟我以前在实体店买的没啥区别,中评
3824,这次购物很满意,好评
3825,东西非常非常非常的好,好评
3826,改天上图,中评
3827,我本人出差了,中评
3828,橱柜没到,中评
3829,也有保障,中评
3830,最主要是很好用,中评
3831,昨天收到装上了,中评
3832,真有上帝的感觉,中评
3833,很房子装修风格很搭,中评
3834,很稳定,中评
3835,试用过了才来评价,中评
3836,好的没话说,好评
3837,总体满意哦,好评
3838,商品挺满意的,好评
3839,一般车也装不了,中评
3840,只能找那边的大爷借电动三轮车拉回家,中评
3841,不过给别人提醒吧,中评
3842,虽然不是弄的很好,中评
3843,但总归问题解决了,中评
3844,也希望海尔越做越好、越做越强,中评
3845,成为世界的名牌、中国的骄傲,中评
