sentence_id,category,dimension,sentence,emotion
7801,ฒสต็,ฒ๚ฦท,ษ่ผฦตฤนาผÜฬซฒปศหะิปฏ,ฒ๎ฦภ
7802,ฒสต็,ฒ๚ฦท,หอตฤนาผÜธ๙ฑพำรฒปมห,ฒ๎ฦภ
7803,ฒสต็,ฒ๚ฦท,หอตฤึงผÜาฒบÜธ฿ด๓ษะ,บรฦภ
7804,ฒสต็,ฒ๚ฦท,หอนาผÜ,บรฦภ
7805,ฒสต็,ฒ๚ฦท,หอมหนาผÜบอธ฿วๅฯ฿,บรฦภ
7806,ฒสต็,ฒ๚ฦท,หๆป๚ตฤึงผÜบรฯ๑ฒปสวบÜฮศ,ึะฦภ
7807,ฒสต็,ฒ๚ฦท,ฮจาปตฤฒปืใพอสวนาผÜบÜบ๑,ฒ๎ฦภ
7808,ฒสต็,ฒ๚ฦท,ฮจาปตฤฒปืใพอสวนาผÜบÜบ๑,ฒ๎ฦภ
7809,ฒสต็,ฒ๚ฦท,ิญืฐนาผÜฑศฝฯฒ๎,ึะฦภ
7810,ฒสต็,ฒ๚ฦท,ิญืฐนาผÜฑศฝฯฒ๎,ึะฦภ
7811,ฒสต็,ฒ๚ฦท,ีโธ๖นาผÜฒปดํ,บรฦภ
7812,ฒสต็,ฒ๚ฦท,ีโธ๖ึงผÜบÜผ๒ฝเ,บรฦภ
7813,ฒสต็,ฒ๚ฦท,ีโธ๖ึงผÜบÜผ๒ฝเ,บรฦภ
7814,ฒสต็,ฒ๚ฦท,ตืื๙นาผÜาปฬๅบÜบร,บรฦภ
7815,ฒสต็,ฒ๚ฦท,ตฺถþดฮนบย๒ธรต็สำนาผÜ,ึะฦภ
7816,ฒสต็,ฒ๚ฦท,ต็สำนาผÜึสมฟฝฯบร,บรฦภ
7817,ฒสต็,ฒ๚ฦท,ต็สำนาผÜึสมฟฝฯบร,บรฦภ
7818,ฒสต็,ฒ๚ฦท,ทขมหฑฺนาผÜืำ,บรฦภ
7819,ฒสต็,ฒ๚ฦท,ทฝฑใตฤาปฟ๎ต็สำนาผÜ,บรฦภ
7820,ฒสต็,ฒ๚ฦท,นาผÜบÜธ๘มฆ,บรฦภ
7821,ฒสต็,ฒ๚ฦท,นาผÜบÜบร,บรฦภ
7822,ฒสต็,ฒ๚ฦท,นาผÜบÜบรบÜฝแสตบÜฑใาห,บรฦภ
7823,ฒสต็,ฒ๚ฦท,นาผÜฝแสตฐฒืฐทฝฑใ,บรฦภ
7824,ฒสต็,ฒ๚ฦท,หอนาผÜ,บรฦภ
7825,ฒสต็,ฒ๚ฦท,นาผÜฒปฦฅลไ,ฒ๎ฦภ
7826,ฒสต็,ฒ๚ฦท,ืิด๘นาผÜ,บรฦภ
7827,ฒสต็,ฒ๚ฦท,ฒปลไนาผÜ,ฒ๎ฦภ
7828,ฒสต็,ฒ๚ฦท,ฒปลไึงผÜ,ฒ๎ฦภ
7829,ฒสต็,ฒ๚ฦท,ต็สำนาผÜพอาปตใตใด๓,ึะฦภ
7830,ฒสต็,ฒ๚ฦท,ต็สำืิด๘นาผÜ,บรฦภ
7831,ฒสต็,ฒ๚ฦท,นาผÜึสมฟิูบรตใพอธüอ๊รภมห,ึะฦภ
7832,ฒสต็,ฒ๚ฦท,นาผÜฒปธานงฮฌ,ฒ๎ฦภ
7833,ฒสต็,ฒ๚ฦท,ืิด๘นาผÜ,บรฦภ
7834,ฒสต็,ฒ๚ฦท,นาผÜฒปบร,ฒ๎ฦภ
7835,ฒสต็,ฒ๚ฦท,นาผÜฒปบรำร,ฒ๎ฦภ
7836,ฒสต็,ฒ๚ฦท,นาผÜฒปบรำร,ฒ๎ฦภ
7837,ฒสต็,ฒ๚ฦท,นาผÜฒปฤÜำร,ฒ๎ฦภ
7838,ฒสต็,ฒ๚ฦท,นาผÜฒปสวบÜบร,ึะฦภ
7839,ฒสต็,ฒ๚ฦท,นาผÜฒปสวบÜบรำร,ึะฦภ
7840,ฒสต็,ฒ๚ฦท,นาผÜฒปสวบÜภํฯ๋,ึะฦภ
7841,ฒสต็,ฒ๚ฦท,นาผÜฒปสวภึสำตฤ,ฒ๎ฦภ
7842,ฒสต็,ฒ๚ฦท,นาผÜฒ๎มหตใ,ึะฦภ
7843,ฒสต็,ฒ๚ฦท,ืิด๘นาผÜ,บรฦภ
7844,ฒสต็,ฒ๚ฦท,นาผÜึสมฟำะฮสฬโ,ฒ๎ฦภ
7845,ฒสต็,ฒ๚ฦท,นาผÜบÜฒปดํ,บรฦภ
7846,ฒสต็,ฒ๚ฦท,นาผÜบ๑ึุธะสฎืใ,บรฦภ
7847,ฒสต็,ฒ๚ฦท,นาผÜึสมฟฝฯบร,บรฦภ
7848,ฒสต็,ฒ๚ฦท,นาผÜพอบÜฟำ,ฒ๎ฦภ
7849,ฒสต็,ฒ๚ฦท,นาผÜย้ทณ,ฒ๎ฦภ
7850,ฒสต็,ฒ๚ฦท,นาผÜฬซบ๑มห,ฒ๎ฦภ
7851,ฒสต็,ฒ๚ฦท,นาผÜฬซบ๑มห,ฒ๎ฦภ
7852,ฒสต็,ฒ๚ฦท,นาผÜฮดฑุฒ๎ิฺฤฤถ๙,บรฦภ
7853,ฒสต็,ฒ๚ฦท,ืิด๘นาผÜ,บรฦภ
7854,ฒสต็,ฒ๚ฦท,นาผÜึสมฟฒปบระ่าชย๒,ฒ๎ฦภ
7855,ฒสต็,ฒ๚ฦท,บฺษซป๚ฦ๗พำศปลไึรา๘ฐืึงผÜ,ฒ๎ฦภ
7856,ฒสต็,ฒ๚ฦท,ืิด๘ึงผÜ,บรฦภ
7857,ฒสต็,ฒ๚ฦท,พอธะพ๕ึงผÜะกมหตใตใ,ึะฦภ
7858,ฒสต็,ฒ๚ฦท,รปำะหอนาผÜ,ฒ๎ฦภ
7859,ฒสต็,ฒ๚ฦท,รปำะหอนาผÜ,ฒ๎ฦภ
7860,ฒสต็,ฒ๚ฦท,ษ่ผฦตฤนาผÜฬซฒปศหะิปฏ,ฒ๎ฦภ
7861,ฒสต็,ฒ๚ฦท,หอตฤนาผÜธ๙ฑพำรฒปมห,ฒ๎ฦภ
7862,ฒสต็,ฒ๚ฦท,หๆป๚ตฤึงผÜบรฯ๑ฒปสวบÜฮศ,ึะฦภ
7863,ฒสต็,ฒ๚ฦท,ฮจาปตฤฒปืใพอสวนาผÜบÜบ๑,ฒ๎ฦภ
7864,ฒสต็,ฒ๚ฦท,ิญืฐนาผÜฑศฝฯฒ๎,ึะฦภ
7865,ฒสต็,ฒ๚ฦท,ีโนาผÜษ่ผฦำะฮสฬโ,ฒ๎ฦภ
7866,ฒสต็,ฒ๚ฦท,ีโฟ๎ึงผÜบรณม,ฒ๎ฦภ
7867,ฒสต็,ฒ๚ฦท,ีโึงผÜสติฺึุ,ฒ๎ฦภ
7868,ฒสต็,ฒ๚ฦท,ึงผÜฑศฝฯฝแสต,ึะฦภ
7869,ฒสต็,ฒ๚ฦท,ึงผÜฒปบร,ฒ๎ฦภ
7870,ฒสต็,ฒ๚ฦท,ึงผÜฒปิ๕รดบร,ฒ๎ฦภ
7871,ฒสต็,ฒ๚ฦท,รปหอนาผÜ,ฒ๎ฦภ
7872,ฒสต็,ฒ๚ฦท,ืิด๘ตฤนาผÜึสมฟบÜหฎ,ฒ๎ฦภ
7873,ฒสต็,ฒ๚ฦท,ิญืฐนาผÜฑศฝฯฒ๎,ึะฦภ
7874,ฒสต็,ฒ๚ฦท,ีโนาผÜษ่ผฦำะฮสฬโ,ฒ๎ฦภ
7875,ฒสต็,ฒ๚ฦท,ีโฟ๎ึงผÜบรณม,ฒ๎ฦภ
7876,ฒสต็,ฒ๚ฦท,ีโึงผÜสติฺึุ,ฒ๎ฦภ
7877,ฒสต็,ฒ๚ฦท,รปหอนาผÜ,ฒ๎ฦภ
7878,ฒสต็,ฒ๚ฦท,ืิด๘ตฤนาผÜึสมฟบÜหฎ,ฒ๎ฦภ
7879,ฒสต็,ฒ๚ฦท,พอสวึงผÜรปำะยÝหฟ,ฒ๎ฦภ
7880,ฒสต็,ฒ๚ฦท,"ีโึงผÜสติฺึุ,,,นปทึมฟ,ำฆธรปแบÜฝแสต",ฒ๎ฦภ
7881,ฒสต็,ฒ๚ฦท,ึงผÜฑศฝฯฝแสต,ึะฦภ
7882,ฒสต็,ฒ๚ฦท,ฑฺนาึงผÜรปำะาปฦ๐ตฝ,ฒ๎ฦภ
7883,ฒสต็,ฒ๚ฦท,หอตฤึงผÜฬซฯธมหถ๘วาฟืถผถิฒปฦ๐ภด,ฒ๎ฦภ
7884,ฒสต็,ฒ๚ฦท,"ีโฟ๎ึงผÜบรณม,ำรมฯืใ",ฒ๎ฦภ
7885,ฒสต็,ฒ๚ฦท,"ิญืฐนาผÜฑศฝฯฒ๎,นาวฝบ๓ผธบ๕ฮÞทจฐฮฒๅธ๗ฝำฟฺมฌฯ฿กฃ",ึะฦภ
7886,ฒสต็,ฒ๚ฦท,พอสวหๆป๚ตฤึงผÜบรฯ๑ฒปสวบÜฮศ,ึะฦภ
7887,ฒสต็,ฒ๚ฦท,"พอสวษ่ผฦตฤนาผÜฬซฒปศหะิปฏ,ฒปฤÜต๗ษฯฯยฝวถศ,ฒปฤÜบอฑ๐อจำร,าชืจำรตฤ",ฒ๎ฦภ
7888,ฒสต็,ฒ๚ฦท,ต็สำป๚บะภ๏ำะึงผÜ,บรฦภ
7889,ฒสต็,ฒ๚ฦท,ต็สำึงผÜบÜบร,บรฦภ
7890,ฒสต็,ฒ๚ฦท,"ืิด๘นาผÜ,สกวฎกฃ",บรฦภ
7891,ฒสต็,ฒ๚ฦท,ืิด๘นาผÜ,บรฦภ
7892,ฒสต็,ฒ๚ฦท,ืิด๘นาผÜ,บรฦภ
7893,ฒสต็,ฒ๚ฦท,ืิด๘นาผÜ,บรฦภ
7894,ฒสต็,ฒ๚ฦท,ืิด๘นาผÜ,บรฦภ
7895,ฒสต็,ฒ๚ฦท,ืิด๘นาผÜ,บรฦภ
7896,ฒสต็,ฒ๚ฦท,ืิด๘นาผÜ,บรฦภ
7897,ฒสต็,ฒ๚ฦท,ึงผÜอฆฝแสต,บรฦภ
7898,ฒสต็,ฒ๚ฦท,ึงผÜึสมฟฒปดํ,บรฦภ
7899,ฒสต็,ฒ๚ฦท,ึงผÜึสมฟฒปดํ,บรฦภ
7900,ฒสต็,ฒ๚ฦท,ึงผÜบÜฮศนฬ,บรฦภ
7901,ฒสต็,ฒ๚ฦท,"หอตฤึงผÜบÜฝแสต,ฒปดํ",บรฦภ
7902,ฒสต็,ฒ๚ฦท,"ึงผÜบÜบร,นปผ๒าืกฃ",บรฦภ
7903,ฒสต็,ฒ๚ฦท,"ึงผÜบÜบร,ฤริฺสึษฯพอธะพ๕ึสตุฬุฑ๐ฝแสต",บรฦภ
7904,ฒสต็,ฒ๚ฦท,"ึงผÜบÜบรฟษาิต๗ี๛ฝวถศ,ฒฤมฯบ๑สต!",บรฦภ
7905,ฒสต็,ฒ๚ฦท,"ึงผÜบÜบร,ฤÜะýืช",บรฦภ
7906,ฒสต็,ฒ๚ฦท,"ึงผÜบÜบรฟษาิต๗ี๛ฝวถศ,ฒฤมฯบ๑สต!",บรฦภ
7907,ฒสต็,ฒ๚ฦท,ึงผÜปนฒปดํ,บรฦภ
7908,ฒสต็,ฒ๚ฦท,"ึงผÜบÜฒปดํ,",บรฦภ
7909,ฒสต็,ฒ๚ฦท,"ึงผÜบÜฒปดํ,",บรฦภ
7910,ฒสต็,ฒ๚ฦท,"ึงผÜบÜฒปดํ,",บรฦภ
7911,ฒสต็,ฒ๚ฦท,"ึงผÜบÜฒปดํ,",บรฦภ
7912,ฒสต็,ฒ๚ฦท,"ึงผÜบÜฒปดํ,",บรฦภ
7913,ฒสต็,ฒ๚ฦท,"ึงผÜปนฒปดํ,อฆฝแสตอฆณมตฤ,ืฐษฯต็สำภฮฟฟ",บรฦภ
7914,ฒสต็,ฒ๚ฦท,ึงผÜนปฝแสต,บรฦภ
7915,ฒสต็,ฒ๚ฦท,"ึงผÜฒปดํ,",บรฦภ
7916,ฒสต็,ฒ๚ฦท,ึงผÜฒปดํ,บรฦภ
7917,ฒสต็,ฒ๚ฦท,\nึงผÜฒปดํ,บรฦภ
7918,ฒสต็,ฒ๚ฦท,"ึงผÜฒปดํ,",บรฦภ
7919,ฒสต็,ฒ๚ฦท,ึงผÜฒปดํ,บรฦภ
7920,ฒสต็,ฒ๚ฦท,"ึงผÜฒปดํ,ปนฤÜต๗ี๛",บรฦภ
7921,ฒสต็,ฒ๚ฦท,หอนาผÜ,บรฦภ
7922,ฒสต็,ฒ๚ฦท,นาผÜฒปฦฅลไ,ฒ๎ฦภ
7923,ฒสต็,ฒ๚ฦท,ืิด๘นาผÜ,บรฦภ
7924,ฒสต็,ฒ๚ฦท,ืิด๘นาผÜ,บรฦภ
7925,ฒสต็,ฒ๚ฦท,ฒปลไึงผÜ,ฒ๎ฦภ
7926,ฒสต็,ฒ๚ฦท,นาผÜฬซบ๑มห,ฒ๎ฦภ
7927,ฒสต็,ฒ๚ฦท,นาผÜฬซบ๑มห,ฒ๎ฦภ
7928,ฒสต็,ฒ๚ฦท,นาผÜฬซบ๑มห,ฒ๎ฦภ
7929,ฒสต็,ฒ๚ฦท,นาผÜฬซผ๒ยช,ฒ๎ฦภ
7930,ฒสต็,ฒ๚ฦท,นาผÜฬซผ๒ยช,ฒ๎ฦภ
7931,ฒสต็,ฒ๚ฦท,นาผÜฬซผ๒ยช,ฒ๎ฦภ
7932,ฒสต็,ฒ๚ฦท,นาผÜฒปบร,ฒ๎ฦภ
7933,ฒสต็,ฒ๚ฦท,รปำะหอนาผÜ,ฒ๎ฦภ
7934,ฒสต็,ฒ๚ฦท,รปำะหอนาผÜ,ฒ๎ฦภ
7935,ฒสต็,ฒ๚ฦท,พอสวฒปลไึงผÜ,ฒ๎ฦภ
7936,ฒสต็,ฒ๚ฦท,ต็สำึงผÜบÜบรกขบÜบ๑สตกขฯฃอ๛ฤÜำรตฤพรตใ!,บรฦภ
7937,ฒสต็,ฒ๚ฦท,ฒปธ๘ด๘ึงผÜกฃ,ฒ๎ฦภ
7938,ฒสต็,ฒ๚ฦท,ฒปลไึงผÜกฃ,ฒ๎ฦภ
7939,ฒสต็,ฒ๚ฦท,ต็สำตฤนาผÜำะะฉบ๑กฃ,ึะฦภ
7940,ฒสต็,ฒ๚ฦท,ทวณฃตฅฑกตฤนาผÜกฃ,ฒ๎ฦภ
7941,ฒสต็,ฒ๚ฦท,นาป๚ผÜึสมฟฒ๎ตใกฃ,ึะฦภ
7942,ฒสต็,ฒ๚ฦท,นาผÜฒปสวบÜบรำรกฃ,ึะฦภ
7943,ฒสต็,ฒ๚ฦท,นาผÜฒปสวภึสำตฤกฃ,ฒ๎ฦภ
7944,ฒสต็,ฒ๚ฦท,นาผÜฒปสวอผฦฌษฯตฤฤวึึกฃ,ฒ๎ฦภ
7945,ฒสต็,ฒ๚ฦท,นาผÜตฤำรฒฤีๆตฤบÜาปฐใกฃ,ึะฦภ
7946,ฒสต็,ฒ๚ฦท,นาผÜตอมำกฃ,ฒ๎ฦภ
7947,ฒสต็,ฒ๚ฦท,นาผÜภฌป๘,ฒ๎ฦภ
7948,ฒสต็,ฒ๚ฦท,นาผÜย้ทณกฃ,ฒ๎ฦภ
7949,ฒสต็,ฒ๚ฦท,นาผÜฒปบร,ฒ๎ฦภ
7950,ฒสต็,ฒ๚ฦท,นาผÜฒปบร,ฒ๎ฦภ
7951,ฒสต็,ฒ๚ฦท,นาผÜฬซผ๒ยชกฃ,ฒ๎ฦภ
7952,ฒสต็,ฒ๚ฦท,นาผÜฬซผ๒ยชกฃ,ฒ๎ฦภ
7953,ฒสต็,ฒ๚ฦท,นาผÜาฒรปหอกฃ,ฒ๎ฦภ
7954,ฒสต็,ฒ๚ฦท,ต็สำึงผÜบÜบรกขบÜบ๑สตกขฯฃอ๛ฤÜำรตฤพรตใ!,บรฦภ
7955,ฒสต็,ฒ๚ฦท,นาผÜบÜฒปดํบÜฑกำรมฟืใ!,บรฦภ
7956,ฒสต็,ฒ๚ฦท,นาผÜบÜฒปดํบÜฑกำรมฟืใ!,บรฦภ
7957,ฒสต็,ฒ๚ฦท,นาผÜบÜฒปดํ,บรฦภ
7958,ฒสต็,ฒ๚ฦท,นาผÜบÜฒปดํบÜฑกำรมฟืใ!,บรฦภ
7959,ฒสต็,ฒ๚ฦท,นาผÜบÜฒปดํบÜฑกำรมฟืใ!,บรฦภ
7960,ฒสต็,ฒ๚ฦท,"นาผÜบÜฒปดํ,",บรฦภ
7961,ฒสต็,ฒ๚ฦท,นาผÜบÜฒปดํบÜฑกำรมฟืใ!,บรฦภ
7962,ฒสต็,ฒ๚ฦท,"ธรนาผÜบÜฒปดํ,ำะึสธะ,อฦผ๖ักิ๑กฃ",บรฦภ
7963,ฒสต็,ฒ๚ฦท,"นาผÜบÜฒปดํ,",บรฦภ
7964,ฒสต็,ฒ๚ฦท,"นาผÜบÜธ๘มฆ,ฒปดํกฃกฃกฃ",บรฦภ
7965,ฒสต็,ฒ๚ฦท,นาผÜบÜบร!,บรฦภ
7966,ฒสต็,ฒ๚ฦท,"นาผÜบÜบร,",บรฦภ
7967,ฒสต็,ฒ๚ฦท,นาผÜบÜบร!,บรฦภ
7968,ฒสต็,ฒ๚ฦท,"ผÜืำอฆฝแสตตฤ,ปนฟษาิต๗ฝวถศ",บรฦภ
7969,ฒสต็,ฒ๚ฦท,ผÜืำอฆฝแสตตฤ,บรฦภ
7970,ฒสต็,ฒ๚ฦท,"ผÜืำอฆฝแสตตฤ,",บรฦภ
7971,ฒสต็,ฒ๚ฦท,"ผÜืำอฆฝแสตตฤ,ฟษาิืิำษาฦถฏ,อฆบรตฤกฃ",บรฦภ
7972,ฒสต็,ฒ๚ฦท,"ผÜืำอฆฝแสตตฤ,ปนฟษาิต๗ฝวถศ,ฒปดํกฃ",บรฦภ
7973,ฒสต็,ฒ๚ฦท,ำศฦไสวฝลผÜนาผÜบฯาปตฤษ่ผฦทวณฃฬ๙ะฤปทฑฃ,บรฦภ
7974,ฒสต็,ฒ๚ฦท,นาฦ๐ภดธüบรกฃ,บรฦภ
7975,ฒสต็,ฒ๚ฦท,นาฦ๐ภดธüบรกฃ,บรฦภ
7976,ฒสต็,ฒ๚ฦท,ปนหอมหนาผÜกฃ,บรฦภ
7977,ฒสต็,ฒ๚ฦท,ฑณลไำะฐฒืฐนาผÜ,บรฦภ
7978,ฒสต็,ฒ๚ฦท,ฑศอฌสฑย๒ตฤฒปฟษต๗ผÜืำบรNฑถฃฌ,บรฦภ
7979,ฒสต็,ฒ๚ฦท,ต็สำนาผÜบÜสตำรฃฌ,บรฦภ
7980,ฒสต็,ฒ๚ฦท,ต็สำึงผÜบÜบรฃฌ,บรฦภ
7981,ฒสต็,ฒ๚ฦท,ต็สำึงผÜึสมฟาฒทวณฃฒปดํ,บรฦภ
7982,ฒสต็,ฒ๚ฦท,ธ฿ึสมฟตฤถเฝวถศฦซืชึงผÜฃฌ,บรฦภ
7983,ฒสต็,ฒ๚ฦท,ธ๘ตฤนาผÜบÜบร,บรฦภ
7984,ฒสต็,ฒ๚ฦท,ธ๘ตฤึงผÜาฒตฝมหฃฌ,บรฦภ
7985,ฒสต็,ฒ๚ฦท,นาผÜตฤะิฤÜำลิฝฃฌ,บรฦภ
7986,ฒสต็,ฒ๚ฦท,นาผÜบÜฒปดํฃฌ,บรฦภ
7987,ฒสต็,ฒ๚ฦท,นาผÜบÜธ๘มฆฃฌ,บรฦภ
7988,ฒสต็,ฒ๚ฦท,นาผÜบÜบรฃฌ,บรฦภ
7989,ฒสต็,ฒ๚ฦท,นาผÜฝแสตฃฌ,บรฦภ
7990,ฒสต็,ฒ๚ฦท,นาผÜสวบฃะลิญืฐนาผÜฃฌ,บรฦภ
7991,ฒสต็,ฒ๚ฦท,นาผÜึสมฟฒปดํฃฌ,บรฦภ
7992,ฒสต็,ฒ๚ฦท,"ึงผÜึสมฟบÜบร,บÜฝแสต,ฝวถศหๆาโต๗ี๛,",บรฦภ
7993,ฒสต็,ฒ๚ฦท,"ีโธ๖ึงผÜึสมฟบร,",บรฦภ
7994,ฒสต็,ฒ๚ฦท,ืิด๘นาผÜ,บรฦภ
7995,ฒสต็,ฒ๚ฦท,ึงผÜึสมฟอฆบÜบรตฤ,บรฦภ
7996,ฒสต็,ฒ๚ฦท,ึงผÜึสมฟบÜบร,บรฦภ
7997,ฒสต็,ฒ๚ฦท,ึงผÜึสมฟฯเตฑฒปดํ,บรฦภ
7998,ฒสต็,ฒ๚ฦท,ึงผÜึสมฟฒปดํ,บรฦภ
7999,ฒสต็,ฒ๚ฦท,ึงผÜื๖นคฒปดํ,บรฦภ
8000,ฒสต็,ฒ๚ฦท,ึงผÜตฤื๖นคปนอฆบรตฤ,บรฦภ
8001,ฒสต็,ฒ๚ฦท,ธ๘ึงผÜบรฦภ,บรฦภ
8002,ฒสต็,ฒ๚ฦท,ึงผÜบÜภฮนฬ,บรฦภ
8003,ฒสต็,ฒ๚ฦท,ึงผÜบÜย๚าโ,บรฦภ
8004,ฒสต็,ฒ๚ฦท,ึงผÜำะตใฑกมห,ึะฦภ
8005,ฒสต็,ฒ๚ฦท,ึงผÜสวบฺษซตฤฃฟ,บรฦภ
8006,ฒสต็,ฒ๚ฦท,ึงผÜฒปดํกฃฯยดฮปนภดย๒,บรฦภ
8007,ฒสต็,ฒ๚ฦท,ต็สำตฤึงผÜปนบร,ึะฦภ
8008,ฒสต็,ฒ๚ฦท,ต็สำึงผÜฒปดํ,บรฦภ
8009,ฒสต็,ฒ๚ฦท,ึงผÜื๖นคบรฦภ,บรฦภ
8010,ฒสต็,ฒ๚ฦท,ึงผÜผแนฬ,บรฦภ
8011,ฒสต็,ฒ๚ฦท,ึงผÜบÜภฮ,บรฦภ
8012,ฒสต็,ฒ๚ฦท,ึงผÜปนฒปดํกฃ,บรฦภ
8013,ฒสต็,ฒ๚ฦท,ต็สำตฤึงผÜบร,บรฦภ
8014,ฒสต็,ฒ๚ฦท,ีโดฮึงผÜย๒ตฤปนฒปดํ,บรฦภ
8015,ฒสต็,ฒ๚ฦท,ืิผบหอตฤึงผÜ,บรฦภ
8016,ฒสต็,ฒ๚ฦท,ึงผÜฐืหอตฤ,บรฦภ
8017,ฒสต็,ฒ๚ฦท,ฟษาิืิผบด๘ึงผÜ,บรฦภ
8018,ฒสต็,ฒ๚ฦท,ึงผÜฒปดํ รโทัตฤ,บรฦภ
8019,ฒสต็,ฒ๚ฦท,ึงผÜบรฦภ,บรฦภ
8020,ฒสต็,ฒ๚ฦท,ึงผÜฒปดํ,บรฦภ
8021,ฒสต็,ฒ๚ฦท,รปำะึฑฒฅ,ฒ๎ฦภ
8022,ฒสต็,ฒ๚ฦท,สýืึต็สำฒปสวบÜวๅฮ๚,ึะฦภ
8023,ฒสต็,ฒ๚ฦท,รปำะึฑฒฅ,ฒ๎ฦภ
8024,ฒสต็,ฒ๚ฦท,รปำะึฑฒฅ,ฒ๎ฦภ
8025,ฒสต็,ฒ๚ฦท,ปนฤÜฐฒืฐึฑฒฅตฤตฺศýทฝึฑฒฅ,บรฦภ
8026,ฒสต็,ฒ๚ฦท,ปนฤÜฐฒืฐึฑฒฅตฤตฺศýทฝึฑฒฅ,บรฦภ
8027,ฒสต็,ฒ๚ฦท,ฟดต็สำึฑฒฅ,บรฦภ
8028,ฒสต็,ฒ๚ฦท,ฟดต็สำึฑฒฅ,บรฦภ
8029,ฒสต็,ฒ๚ฦท,ฟษฟดต็สำึฑฒฅ,บรฦภ
8030,ฒสต็,ฒ๚ฦท,ฟดึฑฒฅต็สำ,บรฦภ
8031,ฒสต็,ฒ๚ฦท,รปำะึฑฒฅ,ฒ๎ฦภ
8032,ฒสต็,ฒ๚ฦท,ฤÜฟดึฑฒฅ,บรฦภ
8033,ฒสต็,ฒ๚ฦท,ฟดต็สำึฑฒฅ,บรฦภ
8034,ฒสต็,ฒ๚ฦท,ฟดึฑฒฅต็สำ,บรฦภ
8035,ฒสต็,ฒ๚ฦท,ฟดต็สำึฑฒฅ,บรฦภ
8036,ฒสต็,ฒ๚ฦท,ฐฒืฐศํผþาิบ๓ฟษาิฟดึฑฒฅต็สำ,บรฦภ
8037,ฒสต็,ฒ๚ฦท,ฟดึฑฒฅต็สำ,บรฦภ
8038,ฒสต็,ฒ๚ฦท,รปำะึฑฒฅ,ฒ๎ฦภ
8039,ฒสต็,ฒ๚ฦท,รปำะึฑฒฅ,ฒ๎ฦภ
8040,ฒสต็,ฒ๚ฦท,ฯยมหธ๖ฤÜฟดึฑฒฅตฤศํผþ,บรฦภ
8041,ฒสต็,ฒ๚ฦท,ฟดึฑฒฅบÜหฌ,บรฦภ
8042,ฒสต็,ฒ๚ฦท,ฟดึฑฒฅทวณฃม๗ณฉ,บรฦภ
8043,ฒสต็,ฒ๚ฦท,ฟดึฑฒฅบÜบร,บรฦภ
